"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"yijP",3672.35382927211,0.398530936721032,0.133704920347442,2.98067517399824,0.00287613689241634,0.010094051291893
"rpsO",71313.4139519184,0.359289203838039,0.120723897073443,2.97612330738018,0.00291917461917112,0.0102281779622011
"dppC",435.926533367626,0.375826817457733,0.126309653057081,2.97544018498643,0.00292568400001593,0.0102423566970255
"insC-3",618.015051367788,-0.32123507491768,0.107985347861544,-2.97480242717334,0.00293177306170276,0.0102550413487147
"ydeJ",156.42890874302,0.473937466828129,0.159760238486333,2.96655457777545,0.00301156904833755,0.0105253072874251
"smpA",7882.32163597994,0.301524253849807,0.101660746122054,2.96598505668842,0.0030171514899627,0.0105359639351426
"yahA",615.132276492297,0.380818354554081,0.128434881387983,2.96506953904279,0.00302614517330981,0.010558504845466
"dps",6767.24262786895,-0.481356108777755,0.16235836382139,-2.96477555851261,0.00302903830445413,0.0105597404092412
"ileU",972.686929286026,0.607993818455597,0.20531238332559,2.96131099648004,0.00306332444861199,0.0106703236028285
"torS",737.419841990244,-0.347609898227547,0.11742304436935,-2.96032094972902,0.00307318700611398,0.0106957194631197
"ftsA",10694.0724807709,-0.347313112116753,0.117585194769253,-2.9537146474802,0.00313974175878737,0.0109182156979905
"treA",362.716998625194,-0.567254356147229,0.192102596376184,-2.95287188641848,0.00314832594583491,0.0109389203080429
"rplY",31911.146439555,0.36258044069518,0.122844861683315,2.95153118923189,0.00316202610309184,0.0109773510540559
"groL",35956.6628376109,0.452678517688402,0.153532648368914,2.94841860996684,0.00319404232822075,0.0110700183692251
"ykiA",314.592614798965,0.352319015542555,0.119487572472566,2.94858292165442,0.00319234484714661,0.0110700183692251
"insH-5",921.12420321001,-0.340094656808803,0.115417061976126,-2.94665841415328,0.00321227834056644,0.0111239513891889
"ychS",453.881861634398,0.612172637977517,0.207777814471814,2.94628490310048,0.00321616017824933,0.0111281282706647
"leuQ",1716.29393600878,0.563490199025339,0.191376014689412,2.94441390651716,0.00323566954524094,0.0111863255516684
"yecT",135.733610673086,0.522214132000191,0.177458562304379,2.94273843549168,0.00325323156883801,0.0112376994142835
"yhdT",298.594068774639,0.376983582041716,0.128171356013362,2.94124673224502,0.00326894039986473,0.0112825918033506
"entB",291.00811547421,-0.772378208024147,0.26273766965156,-2.93973151641509,0.0032849675537802,0.0113191218360993
"ybdZ",39.6147005191146,1.36592246225497,0.464627401082903,2.93982330588215,0.00328399462014978,0.0113191218360993
"gltP",9805.99720287344,0.310591725072171,0.105787215429436,2.93600435375243,0.00332469656195227,0.0114465339413572
"agaV",63.9113240939677,-0.658100023852428,0.224295325170454,-2.93407819958932,0.00334539911045714,0.0114987726449515
"ycaC",1041.46441645419,-0.416538245096333,0.141955680321887,-2.9342837437137,0.00334318431423194,0.0114987726449515
"yadS",1363.46399217014,0.304724507693804,0.103888694046532,2.93318258055412,0.0033550652635098,0.0115224743442917
"ymgB",22.2493110577249,1.06870268165597,0.365213917235198,2.92623755892558,0.0034308884177165,0.0117731558822467
"yehM",139.599545145237,0.472380545287472,0.161456219909041,2.9257500612463,0.00343626888036101,0.011781897999523
"yfhM",6831.183647501,-0.246922167880805,0.0845877742150104,-2.91912359879766,0.00351017017186932,0.0120253688177961
"cbl",878.560713591863,1.32000890468651,0.453189074178166,2.91271122782534,0.00358305778353764,0.0122548826658989
"yhaO",259.239623034341,-0.683762156174452,0.23473205685599,-2.91294749141974,0.00358034799843781,0.0122548826658989
"yejL",2216.05136756486,0.318322161377026,0.10929962960601,2.9123809707725,0.00358684873711251,0.0122577681985628
"ydbC",219.21781963769,-0.603848816649136,0.207520378942655,-2.90982899957021,0.00361626553648275,0.0123481513680064
"dnaK",24003.748840337,0.39495583081029,0.13587929197505,2.90666682957702,0.00365302047381831,0.0124634226009929
"ydhP",789.646150533343,0.330534860937818,0.113730093372247,2.9063095891072,0.00365719408215994,0.0124674345800846
"yaiZ",223.966740044533,-0.394284074041548,0.135775917973927,-2.90393230202473,0.00368507832566182,0.0125522037317179
"wcaF",75.9612308822717,0.631938821720818,0.217962058278798,2.89930654312549,0.00373989055588535,0.0127284818510042
"accC",33292.86549303,0.331811073650767,0.114466950198418,2.89875001540272,0.00374653474892925,0.012740668864102
"intR",243.699324728675,0.364727451344401,0.125950894151441,2.89579088581825,0.00378204330764169,0.0128509134938577
"yecE",529.896342732836,0.315998930954076,0.109153787733735,2.89498823187804,0.00379172747343462,0.0128733016832772
"hokA",88.8857902756517,0.790551595026224,0.273264095017592,2.89299476016171,0.0038158766300758,0.0129341735162879
"tyrU",9856.92346230331,0.395758157904011,0.136798475295192,2.89300123448029,0.00381579797370851,0.0129341735162879
"ydiP",151.056213664606,-0.439730764876112,0.152146107948916,-2.89018740475276,0.00385012228709112,0.0130396242605961
"yhhT",387.449450440394,-0.361034118963375,0.12492905814052,-2.889913078167,0.00385348360384008,0.0130403891850048
"rfaH",1629.31213544496,0.302149346769801,0.104770429362666,2.88391818767775,0.00392760776157438,0.0132751905946595
"yjbH",554.663177173606,0.367410603129664,0.127405624594042,2.8837863657932,0.00392925213321131,0.0132751905946595
"yqgB",1141.09283047187,0.387990705882773,0.134800118571394,2.87826679972304,0.00399866799203845,0.0134987501452012
"kdtA",3852.06541267362,0.306581225849537,0.106535802431033,2.8777295411841,0.00400548384645053,0.0135107926337289
"puuC",108.666288450858,0.488009831678276,0.169845203934454,2.87326236110033,0.00406256584717702,0.0136922296259394
"narX",1527.77613912062,-0.263676298306464,0.0918313610136059,-2.87130992502003,0.00408774532017259,0.0137659374790266
"glnV",10988.0541273726,0.622622777289573,0.217057236055641,2.86847279825293,0.00412458663783161,0.0138787668501146
"ahpF",15859.1302706495,0.347379652561031,0.121119422393828,2.86807553813709,0.00412976921063243,0.013884971824592
"mltC",1671.812404786,0.353400575873155,0.123357602006034,2.8648463501736,0.00417211625342225,0.0140047066166127
"ubiX",814.291421232227,0.279834343719035,0.0976717385891387,2.86504927383522,0.0041694435899399,0.0140047066166127
"nuoB",7330.92739057045,-0.36072863456777,0.126187160571824,-2.8586793849161,0.00425408506487159,0.0142683385361298
"cysM",5366.52899413848,1.92603005273998,0.673894615035738,2.85805823309307,0.00426242160412025,0.0142847795741629
"phnP",764.840127321484,0.307899847881902,0.107810319218791,2.8559404156577,0.00429095652815701,0.0143688310793921
"cspB",2797.2891965673,0.49046058208357,0.171764011801814,2.85543273552248,0.00429782256739171,0.0143802446160757
"pykF",31781.2567297832,-0.529084707563555,0.185332386466301,-2.85478818705957,0.00430655401269606,0.0143978763173657
"glnX",7433.83057340479,0.664158946828105,0.232739528438973,2.8536576974386,0.00432190716533584,0.0144260127613417
"ygdR",1607.50262601025,0.337341058802879,0.118210406497701,2.85373402221944,0.00432086904024785,0.0144260127613417
"nei",659.442060154695,-0.355042433993019,0.124591177866878,-2.84965950295752,0.00437660549486127,0.0145968743008244
"cysW",2957.10640512281,1.87344619578795,0.657812809828366,2.84799287547587,0.00439959094778347,0.0146493738853229
"yhaJ",1602.54417957803,-0.483279989977881,0.169705748796415,-2.84775261536745,0.0044029135264856,0.0146493738853229
"yncC",233.249840353401,0.458648510945312,0.16102796409836,2.84825380183754,0.00439598514792898,0.0146493738853229
"citX",264.020242310253,-0.677035565884774,0.238025047849387,-2.84438789951709,0.00444968403467088,0.0147931541967995
"vacJ",5869.28775427474,0.217199130326327,0.0765044512689367,2.83903912417861,0.00452496084659621,0.0150313994896115
"aer",964.101166775654,0.295279644949661,0.104127035969727,2.83576347103078,0.00457162896772262,0.0151622048458998
"ymgF",217.377469530492,0.564135737008545,0.198921018443697,2.83597852766986,0.00456855174360689,0.0151622048458998
"yihG",811.540353892209,0.372670290558502,0.13154700435947,2.83298196240281,0.0046115988128327,0.0152825812450766
"yhgN",1447.55420362713,0.284301233574527,0.100394841474432,2.83183109210776,0.00462822899721603,0.0153254812097305
"rraB",12585.9183908596,-0.283265227157068,0.10005862691017,-2.8309925481126,0.00464038021573261,0.0153534934902402
"mdtE",304.873660996694,-0.407349180158333,0.144132072570187,-2.82622162364292,0.00471006636914654,0.015571674109126
"yhaH",1512.55900807849,-0.32683379436028,0.115713506401009,-2.82450860340908,0.00473531769842285,0.01564272145174
"lpxP",2440.9027858108,0.295296105033959,0.104594594509457,2.82324441735142,0.00475403135583565,0.015655239795046
"nrdA",15556.3772721296,0.499114897817564,0.176767748321119,2.82356313613762,0.0047493070841918,0.015655239795046
"rluD",3153.06459227914,0.334667204760497,0.118540308654926,2.8232354762524,0.00475416394833929,0.015655239795046
"ybbL",397.010810001758,-0.320331358807846,0.113445805643936,-2.82365096699341,0.00474800594116396,0.015655239795046
"plsB",10423.6181744954,0.290281511456616,0.102828896294829,2.82295659990676,0.00475830124058876,0.015656467452222
"ybcK",73.5944690199154,0.569261237293895,0.201695232303623,2.82238321051116,0.00476681804418163,0.0156673790913858
"yohD",489.708668083972,-0.381109787871416,0.135038708012041,-2.8222262600249,0.00476915170225881,0.0156673790913858
"hdfR",1234.76703979941,-0.256745314361596,0.0910385030945297,-2.82018383029656,0.00479961450402161,0.0157550092519541
"fes",373.625967068632,1.9084119727891,0.677645623064635,2.81623891283819,0.0048589518442638,0.0159273341337927
"map",9317.10167679285,0.291937843824907,0.103664307528508,2.81618476778638,0.00485977086217432,0.0159273341337927
"narQ",1142.51282005388,-0.334223966429385,0.118729669387799,-2.81499955447304,0.00487773015150525,0.015973606063079
"rseP",14446.2490534393,0.252753538987594,0.0898633380981259,2.81264355783891,0.00491360848137505,0.016078440341494
"nuoL",6321.5645665216,-0.3603967445117,0.12824566528422,-2.81020605034083,0.00495097917936042,0.0161879893136478
"rfe",7731.5650933192,-0.242685107486819,0.086385018634052,-2.80934253791034,0.00496427967582322,0.0162187267649244
"ydcJ",176.185799690336,-0.448313344102232,0.159724051300404,-2.80679922937253,0.00500364166250756,0.0163344942498971
"cysU",1641.42630945731,1.81514585566731,0.647047495847014,2.80527452361314,0.00502737414224115,0.0163990973000635
"atoS",201.495281148586,-0.400667054171341,0.142840350171059,-2.80499910348527,0.00503167197148104,0.0164002537064182
"rplT",102137.199671421,0.295027443958287,0.10522163895909,2.80386664641284,0.00504937847655973,0.0164450783743241
"spy",615.490524832633,0.28826307332509,0.103097238353411,2.79603098908374,0.00517344395790246,0.0168359572933617
"potI",195.838956852723,0.468248560562619,0.167550349020922,2.79467374015525,0.00519521164947394,0.0168935772088836
"argX",1058.64804169264,0.46477340960248,0.166396097375656,2.7931749417969,0.0052193456497106,0.0169587957477706
"rpmI",62420.4107062891,0.305089951538943,0.109244350395189,2.79272978817931,0.00522653310134965,0.0169688924032109
"rpmE",65652.7362835255,0.434856743599811,0.155995524545648,2.78762320179617,0.00530962606427502,0.0172252221539156
"cysP",2404.41988634282,1.85290407078924,0.664788977801328,2.78720636572134,0.00531646109623842,0.0172339530001992
"yeaR",59.6132485313712,0.638415725382184,0.229074325382269,2.7869370533639,0.00532088134597842,0.0172348485342089
"leuT",14030.7325891606,0.613913092533782,0.220396123985161,2.78549858968988,0.0053445472481663,0.0172980326888122
"mdaB",823.177154463477,-0.286251289083041,0.102838819024961,-2.78349451886999,0.00537767711006904,0.017391725583808
"ygfF",467.528691027059,-0.513804709799304,0.184779462117125,-2.78063754441293,0.00542522720089347,0.0175318725163294
"yoaB",3617.41860078734,-0.287984252984394,0.10364440865372,-2.77857972972339,0.0054597112756047,0.0176296111764285
"yccW",3005.33978746889,0.347763429411748,0.12524243211532,2.77672210239049,0.00549101047854637,0.0177169220948598
"helD",2926.14470567482,-0.241228063420345,0.0869125892749319,-2.77552498933457,0.00551126638094134,0.0177684937041357
"wcaC",123.705252110588,0.446482012524505,0.160949993206069,2.77404182274714,0.00553645601223864,0.0178358795932614
"tfaX",42.8195863589241,-0.707801174364559,0.255332565522685,-2.77207559840883,0.00557000990287588,0.0179300860573226
"ygaZ",2942.76494150708,0.241006189567197,0.0869893385836912,2.77052560108073,0.00559659004220347,0.0180017153793691
"xdhA",378.590752904878,-0.332577924170354,0.120102366153025,-2.76912049964618,0.00562078427052532,0.0180655655186359
"damX",15458.3180409847,0.23945032624063,0.086483288059466,2.76874679043174,0.005627234978668,0.0180723322596758
"yfhB",1387.26649800605,-0.282688728753188,0.102117601353523,-2.76826643993078,0.00563553626365094,0.0180850272534909
"yfiK",455.023125004737,-0.394814082635323,0.142713142167806,-2.76648721090513,0.00566638074033339,0.0181699903616396
"yaeI",427.938755144268,-0.297561938035226,0.107585161310957,-2.76582694499266,0.00567786570695419,0.0181881839778189
"yraR",345.694827896116,-0.428066149548303,0.15477911168474,-2.76565839465603,0.00568080091060033,0.0181881839778189
"nadE",3774.08819418452,-0.333120410658791,0.120460714179157,-2.76538631643303,0.00568554187856989,0.0181893605176709
"entC",580.997965438736,1.92570668194876,0.696457771235205,2.76500135612446,0.00569225591581995,0.0181968427009187
"rho",39235.2961220853,0.36692658250989,0.132926711950614,2.76036755235632,0.00577363637966715,0.0184428215845128
"yceG",1043.81970046492,0.274581388204977,0.0995460778055521,2.75833457488229,0.00580967017918913,0.0185436824829222
"rygD",471.159531642084,0.421993487787865,0.153018578832166,2.75779249166022,0.00581931258880348,0.018545993146999
"ygbE",808.128582913289,1.80550846829411,0.654658899291318,2.75793771420293,0.00581672800101242,0.018545993146999
"ybeQ",613.008956663931,-0.391000498930718,0.14187111704851,-2.75602608244088,0.005850833121727,0.0186321707145962
"uidB",49.8180124475196,-0.667819440943618,0.243612944190949,-2.74131345180151,0.00611940985425698,0.0194725520917022
"gltU",2861.19912224828,0.563411415838097,0.20563522308669,2.73985850955397,0.00614656387011773,0.0195440054555196
"gltV",2855.15657856014,0.570071389982312,0.208163203432703,2.73857905999516,0.00617053222821233,0.0195927789522891
"ldhA",1367.14808230745,-0.592978721380472,0.216531220926004,-2.73853682090082,0.00617132494049019,0.0195927789522891
"cobU",279.90410444488,-0.406707364206363,0.148575828225187,-2.73737235097181,0.00619321499984378,0.0196472777912664
"prfC",13225.9881841815,0.312537162498875,0.114277849086418,2.73488838823465,0.0062401430723359,0.0197810632910404
"ycaR",307.248403609486,-0.619586128379821,0.226843842433678,-2.73133324551654,0.00630786534883714,0.0199805117942221
"sppA",2872.26617290821,0.289775485959942,0.106152864023933,2.72979432655355,0.00633738497885672,0.0200587398227284
"sbmA",1044.83840194057,0.246899697134233,0.0906354505149635,2.72409631917117,0.00644776992509486,0.0203926046528285
"trmA",5328.01817366565,0.24055611740588,0.0883602078000919,2.72244852513384,0.00648001275712586,0.0204790068821326
"soxS",3449.94521526575,0.370116321230974,0.135984445038803,2.72175483839612,0.00649362964073952,0.0205064583719329
"yiiM",847.122949147502,-0.363249955271902,0.133571441416454,-2.71951812018968,0.00653771128825705,0.0206300009467838
"acs",338.660902960602,0.313122380353551,0.115201729488186,2.71803541270326,0.00656708090682969,0.0206912799178066
"tnpX",1362.72092608234,-0.398422335373101,0.146581396711594,-2.71809618622353,0.00656587477069214,0.0206912799178066
"ydaM",348.774802816217,-0.424104541457505,0.156084422871639,-2.71714841016698,0.00658470741297022,0.0207311113781553
"yghE",3779.33391939362,0.442519729803249,0.162916963240796,2.71622869098777,0.00660302898042359,0.0207730692356896
"yfeZ",197.516405705376,-0.50938748956399,0.187689564049472,-2.71398941195113,0.00664782909210675,0.0208982019607498
"ligA",4198.01761915884,0.201800879466505,0.0743819600861556,2.71303524715888,0.00666700147211589,0.02094264284179
"ubiF",1155.85945665903,-0.428132878120038,0.157842517544123,-2.71240528079109,0.00667968684477711,0.0209666547829645
"ydiV",775.370692366199,-0.412970647996979,0.152500247044437,-2.70799986229953,0.00676900504943263,0.0212203490535485
"yfhL",702.319650079971,0.399638266700243,0.147581483646148,2.70791603951105,0.00677071488195694,0.0212203490535485
"ydhB",1197.71636635279,0.279633898014193,0.103350979122989,2.70567246084264,0.0068166242828113,0.021348147885702
"ybfN",172.807480813601,0.43363078831408,0.160299662308685,2.70512602502586,0.00682784804383159,0.0213672084381457
"dos",209.25520813388,0.724889148197732,0.268224994668177,2.7025413835668,0.00688116178630465,0.0215178585483015
"yabP",1145.22298151448,0.272806092245341,0.10102371338024,2.70041639846018,0.00692527396060993,0.021639529979096
"insZ",552.058401547222,-0.304715203852275,0.112890606960918,-2.69920777339577,0.00695047675968039,0.0217019766092423
"ybeY",1676.96750651838,0.311011608134136,0.115302333057104,2.69735745919475,0.00698921997866954,0.0218065760624806
"gltB",9762.74571140366,0.392529653645548,0.145590243144942,2.69612609448536,0.00701511056113692,0.0218709481437545
"yjdL",272.646772993372,0.336007090554269,0.12470655824297,2.69438187765245,0.00705193174559899,0.0219692765018323
"rssA",1468.97997440931,-0.324254833781668,0.120409910526958,-2.69292479632789,0.00708282431467152,0.0220325103401039
"ygfI",301.209643607074,0.370198896865082,0.137469874707803,2.69294561919077,0.0070823819805755,0.0220325103401039
"rffD",5529.47294789546,-0.208668599918759,0.0776091636010759,-2.68871084594277,0.00717285214170851,0.0222958834509459
"ypfJ",1912.10891631828,-0.232407366994546,0.0866415020915076,-2.68240232895645,0.00730954927303463,0.0227038203334959
"yncJ",156.308642266072,0.48724273423664,0.18173809404415,2.68101597961225,0.00733990108898037,0.0227810810664697
"insD-3",1559.15454208557,-0.238927978314302,0.0891330861715561,-2.68057562659093,0.0073495655211024,0.0227932938185883
"yahD",212.569711017462,-0.472770101207518,0.176384542945331,-2.68033747919765,0.00735479689938578,0.0227932938185883
"lepB",8195.57170235721,0.219985109954782,0.0821253811679726,2.67864948480229,0.00739197288764031,0.0228914484286642
"emrD",6329.07244905245,0.291916655305348,0.109022633874274,2.67757845258068,0.00741564836692617,0.0229306182587702
"ycaN",255.799447633007,-0.374084138993947,0.13970177463142,-2.67773362207392,0.00741221409223558,0.0229306182587702
"xdhC",91.2157336466545,-0.577512030092728,0.215910695118868,-2.67477268680361,0.00747799343782431,0.0231062219226681
"basS",1497.04269391867,0.349121045740107,0.130539371378494,2.67445018352237,0.00748518960696076,0.0231112869898662
"yiaA",176.67963425269,0.513439663210154,0.192411885159741,2.66844048008726,0.00762042791712966,0.0235113944416486
"tam",356.830422201266,0.346592737026697,0.130090334340299,2.66424664664216,0.00771609646811771,0.0237889141667172
"yiiD",3202.22590677224,-0.229930376054413,0.0864622619946638,-2.65931483574422,0.00782997563866829,0.0241221249490529
"relA",4709.28099857251,-0.209356276343409,0.0787448801546308,-2.65866524823325,0.00784508677980386,0.024150788983867
"yecG",147.702367707598,-0.549702107110806,0.206856542728541,-2.65740739867331,0.00787442201448019,0.0242231665371473
"mhpA",21.1462287842179,1.01806295866063,0.383684181144019,2.65338788694677,0.00796882381189172,0.0244954458489709
"etk",603.323640984188,0.339481576485147,0.127975592689817,2.65270563980095,0.00798494722065155,0.0245268799783529
"yjcE",1917.7201020676,-0.285511450808137,0.107661501651227,-2.65193636006546,0.00800316248824958,0.024564688404893
"cobB",2560.92384186581,-0.210395463394261,0.0793554425669693,-2.65130476988651,0.00801814530013959,0.0245925267723308
"selC",118.747931266818,0.507748593554722,0.191537896718135,2.6509040887189,0.00802766342021246,0.0246035756556106
"metI",1788.77003919809,0.284966059799501,0.10770451546535,2.64581348858282,0.00814947360997935,0.0249585130662033
"pheS",5850.62759391648,0.467787302146996,0.177202199445396,2.63985042855602,0.00829426241867749,0.0253832504777628
"hcaT",1541.6576316087,0.330258252768464,0.125253430644859,2.63672021650945,0.00837118445449095,0.0255998206957558
"nuoK",594.98975019673,-0.517543972368455,0.196386660617231,-2.63533159911089,0.00840551229445721,0.0256859115596235
"bacA",2364.72795736921,0.236175615634237,0.0896567874987591,2.63421902817459,0.00843310681583215,0.0257513151593582
"pntB",3251.00274320298,-0.29144157610587,0.110652328696486,-2.63384945928504,0.00844229095181071,0.0257604461251509
"grxC",2522.02819169419,-0.302546638087911,0.114910972342388,-2.63287858348674,0.00846646076328892,0.025815256828826
"rob",8823.37306157058,-0.230238108907131,0.0874693292686336,-2.6322153242999,0.0084830080619896,0.0258467622929046
"rplE",115282.727152319,0.391632960770389,0.148819859090043,2.63159072428252,0.00849861730831345,0.025875365582193
"secD",19397.5133048994,0.19758242337778,0.0751008904745672,2.63089321750042,0.00851607890247413,0.0259095626593928
"corA",6918.37661677347,0.213976230980963,0.0813573803880801,2.63007768883759,0.00853653576742788,0.0259528159771437
"cysA",5294.29030699953,1.97759237638341,0.752124083803764,2.62934324131998,0.00855499636786782,0.0259885763593965
"frmA",3135.73806927357,-0.230663346356336,0.0877342903478066,-2.62911280688444,0.00856079577118857,0.0259885763593965
"ygjE",708.975147737063,0.308035562594455,0.117271919439765,2.62667792994275,0.00862229007622731,0.0261561666134423
"yegP",142.844917463281,-0.446819134757184,0.170203088169898,-2.62521167836371,0.00865951135453025,0.0262499327430695
"yaeP",1219.87248436134,-0.232736889332933,0.0887212451836648,-2.6232374089333,0.00870985568829412,0.0263833137710235
"lpxA",20334.2954838838,0.251102562820602,0.0958608096454748,2.61944963483266,0.00880717768595717,0.0266586986869694
"insD-5",686.201808746346,-0.283462417892502,0.108434912528619,-2.61412502009155,0.00894562962230872,0.0270580898903141
"ygbI",713.878315526183,-0.301588432756406,0.115399011617211,-2.61344034519813,0.00896357303241741,0.0270729849250719
"ygiW",3819.9443140526,-0.382738971950491,0.146440608034115,-2.61361228342705,0.00895906399348014,0.0270729849250719
"artP",1771.67366911003,0.255960464907128,0.098047747815732,2.61056955013564,0.00903915895216566,0.0272814674035247
"ydeP",208.883626026421,0.47001239474243,0.180068442955671,2.61018747664818,0.00904926145962941,0.027292152582015
"tilS",3067.693487558,0.231136533279321,0.0886092832863476,2.60849117278588,0.00909423572530949,0.0274079176677987
"yajQ",13877.2564424887,-0.354707080863309,0.136034875447123,-2.60747164796857,0.00912136239356641,0.0274697655284886
"ycaK",166.219653976335,-0.490618465347098,0.188210225968274,-2.60675775093007,0.00914040014624064,0.0275071810479123
"yafW",369.796195484197,0.346054226644218,0.132997296983523,2.60196435937409,0.00926914845708215,0.027874467413597
"nohB",80.0924479456668,-0.508730705937564,0.195565012268032,-2.6013380411846,0.00928609006815874,0.0279052374230291
"mviM",1121.04703476846,-0.313655012661209,0.120615404752613,-2.60045566571308,0.00931000479089425,0.0279569024731619
"ryfA",1637.88913480627,0.496993238180932,0.19118830142774,2.59949606994533,0.00933607475190092,0.0280149602403722
"ygjN",162.361935662186,0.448099416914999,0.172435537961936,2.59864887604499,0.00935914513213939,0.0280639398735167
"ybhA",1118.94636276027,-0.360568442850687,0.138803954009156,-2.59768135154784,0.00938555449594876,0.0281228538534949
"rrmJ",14529.5912499879,0.241848303844721,0.0931503523060352,2.59632194465733,0.00942277292648949,0.0281937500728559
"ybjS",1817.69650540645,0.228854129260309,0.0881392818666629,2.59650549010054,0.00941774006431406,0.0281937500728559
"mrp",4906.38712146775,-0.439612632941662,0.169426463849843,-2.59471054847297,0.00946706090400754,0.0283058995684884
"mdoH",10536.5001186245,0.273135391431954,0.105294689860156,2.59400917363174,0.00948639557073576,0.0283433327433118
"ubiE",4733.68881345966,-0.28669598242175,0.1106435177462,-2.59116835998824,0.00956506841945517,0.0285578747713669
"glcA",232.660141671585,0.371060490808341,0.143329117622821,2.58887026559955,0.00962913644480471,0.0287082854922608
"ychJ",1485.88143537762,0.229338821769199,0.088586589407059,2.5888661399456,0.00962925180613221,0.0287082854922608
"plsC",1822.92735266331,0.27280929769447,0.105421276134942,2.58780113176839,0.00965907275616397,0.0287588102330266
"ycbB",2211.37077304968,-0.281055308740558,0.108609199746964,-2.58776705284042,0.00966002834708779,0.0287588102330266
"ymiA",88.2680435826193,-0.61633133725326,0.238754893370177,-2.58143960340813,0.00983892055637733,0.0292704367624988
"yeaP",1571.06923771469,0.209154325425974,0.0810953840456321,2.57911504936315,0.00990537906827213,0.0294470847354852
"sxy",241.651859217118,-0.353981122991256,0.137286357291312,-2.57841441768415,0.0099254882661084,0.0294857897848177
"nfnB",12025.2241923432,-0.244813470718115,0.0950489318109741,-2.5756572541497,0.0100049766828528,0.0297007123654423
"tktA",13669.6104509541,-0.235408845729543,0.0914186122644777,-2.57506474773972,0.0100221323450884,0.0297304197027265
"fucK",190.402335928562,-0.373160223791095,0.14496092672266,-2.57421246005848,0.0100468557650566,0.0297669951378227
"pyrF",3118.30405171413,0.339395974152006,0.131847972486851,2.5741463273988,0.0100487764302724,0.0297669951378227
"msbA",7763.46420174236,0.251743638011649,0.0978378790267742,2.57306925002694,0.0100801036358832,0.0298385416524114
"emrE",987.114341857955,0.396305512555236,0.154053128354783,2.57252492557339,0.0100959685780591,0.0298642484467622
"yebT",1941.06133646146,0.241960254306371,0.0941083781802054,2.57108090677164,0.0101381638997834,0.029967749580099
"appC",140.212197192229,-0.433284359659494,0.168610678399692,-2.5697326158216,0.0101777036586514,0.0300632595996669
"yjhD",186.899731412941,0.391331029911761,0.152356645932532,2.56851959109846,0.0102133938826432,0.03014727122634
"thrC",1957.16683464314,0.291996626995662,0.113755461845571,2.56688006235747,0.0102618099728215,0.0302687004801166
"clcA",2088.99596011048,-0.207047035914654,0.0806907857744389,-2.56593158596111,0.010289912129779,0.0303257095728133
"ycjP",28.3813985088953,-0.797057897452463,0.310654700863706,-2.56573583221635,0.0102957205859131,0.0303257095728133
"yehX",160.984708701532,-0.497881093858681,0.194192380014432,-2.56385494539837,0.0103516796504311,0.0304689565931655
"aidB",627.082839076394,-0.357898841007645,0.139677219146027,-2.56232793862739,0.0103973091787491,0.03053842434634
"cueO",1245.97138316419,-0.252047139785938,0.0983550752144292,-2.56262464581961,0.0103884290854696,0.03053842434634
"ypeA",353.618462898646,-0.410484604715553,0.160193786292545,-2.56242526140139,0.0103943956797886,0.03053842434634
"dgoT",333.527976460528,0.341327924881449,0.133278543301582,2.56101182100328,0.0104367804955084,0.0306327241219615
"yhhX",2775.99524904623,-0.312458193463359,0.122093952313679,-2.55916192032676,0.0104924857386822,0.0307745050685328
"brnQ",2639.71827149487,0.199896344803222,0.0781292898960034,2.55853272273818,0.0105114926804769,0.0308085257632865
"yebU",1515.17069568402,0.288288304790148,0.112723518106915,2.55748143450166,0.0105433185790404,0.0308800436410063
"cysE",4134.37681724037,0.193892417733392,0.0758658613417414,2.55572683555248,0.0105966269086439,0.0310143358994017
"elaA",685.618352516152,-0.425690630464633,0.166714812204607,-2.55340617210539,0.0106675015901592,0.0311778911549348
"grxB",1822.71050230726,-0.263949782090428,0.103364063659893,-2.55359331613473,0.0106617704945711,0.0311778911549348
"rffG",4285.11036870965,-0.207054039776278,0.0811431480004138,-2.55171317453966,0.0107194725348987,0.0312866064027456
"yhhZ",24.0030167581683,0.866355923662071,0.339520493578425,2.55170435967204,0.0107197437181805,0.0312866064027456
"pgl",2362.58812856825,-0.359353768157957,0.140847935557026,-2.5513598529988,0.0107303470056413,0.0312955913018669
"hyaD",67.7880796229817,-0.553378473870287,0.216917298102635,-2.55110347911698,0.0107382437771833,0.0312966754515103
"mdtI",163.342358491051,0.389992367982121,0.152892172468776,2.55076739171696,0.0107486036931001,0.0313049319044842
"yhfL",302.535831495832,-0.539052620870399,0.211490677985591,-2.54882449668597,0.0108086679091772,0.0314578375327277
"intB",1781.66372540745,0.299398497258238,0.117771985083756,2.54218774562827,0.0110160983008592,0.0320391278554361
"atpB",33206.1424241011,0.199264050192472,0.0784896752146968,2.53872945259889,0.011125582125753,0.0322898088353152
"fliO",20.906043838718,0.921998256611474,0.363159759360358,2.53882274356446,0.0111226160497079,0.0322898088353152
"yjtD",607.820881870659,-0.348844797014707,0.137393409628472,-2.5390213253898,0.0111163047139624,0.0322898088353152
"ytfQ",234.97388085828,0.329570926652806,0.129983113975069,2.5354903154268,0.0112290033299685,0.0325672418754106
"elaB",6933.74939019213,-0.353389009440419,0.139582743020519,-2.53175286423816,0.0113493951726727,0.0328934735352932
